playerID,CAM,CB,CDM,CF,CM,GK,LB,LF,LM,LW,LWB,RB,RF,RM,RW,RWB,ST,SW
7674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
7743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
7754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7808,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7826,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7841,0,0,0,2,0,0,0,0,0,4,0,0,0,0,3,0,1,0
7842,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7849,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
7870,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7912,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7933,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
7939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
8012,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8013,0,0,0,0,0,0,0,0,0,2,0,0,3,4,1,0,0,0
8038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8088,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8132,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0
8205,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8210,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8243,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8276,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8284,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
8298,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8473,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
8516,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
8517,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
8631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,3,0
8753,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
8763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8798,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8963,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
8998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9003,4,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
9006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
9037,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
9273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9432,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
9593,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
9656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9758,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
9771,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9780,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9805,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0
9807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9815,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10133,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10183,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10264,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10468,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
10475,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0
10535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10684,0,0,0,3,0,0,0,0,0,0,0,0,2,0,4,0,1,0
10704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10764,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
10780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10824,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10863,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0
11056,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11097,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
11110,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11125,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0
11141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11215,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0
11260,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11292,0,0,0,3,0,0,0,0,0,1,0,0,0,4,2,0,0,0
11346,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11595,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
11642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11785,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11808,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
11814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11944,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
11983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12070,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
12078,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,3,0,0
12167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12253,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0
12259,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12265,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,4,0,0
12326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12371,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12445,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
12462,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
12489,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12492,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
12514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12863,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13077,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13119,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
13124,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13127,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13144,0,0,0,0,0,0,0,0,2,3,0,0,0,4,0,0,1,0
13349,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
13354,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
13446,4,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
13690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13739,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
13743,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13856,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13867,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
13879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13920,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
14005,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
14106,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
14180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500,0,0,1,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0
14501,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
14510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15270,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15402,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
15552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15639,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0
15704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15799,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16005,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
16177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16334,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
16619,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
16845,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17535,0,0,1,0,2,0,0,0,4,0,0,0,0,3,0,0,0,0
17605,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17811,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
17881,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17887,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17899,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17964,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
17992,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
18073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18115,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18511,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
18591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18760,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
18766,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18881,0,2,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0
18886,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18919,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
18923,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
19077,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,4,0
19104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19202,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19232,0,2,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
19260,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19324,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
19351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19394,0,3,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0
19400,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
19632,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,0,1,0
19655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19704,0,0,0,0,0,0,0,0,2,0,4,0,0,1,0,3,0,0
19724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19756,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19765,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19773,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19805,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19874,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19896,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19975,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
19976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20057,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20083,0,0,1,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0
20115,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
20166,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0
20171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20199,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20212,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20232,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20289,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20525,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
20537,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
20543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20556,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
20572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20578,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
20607,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,4,0
20613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20642,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
20644,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,0,0
20665,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20760,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20775,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
20776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20798,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20799,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
20882,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20933,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22499,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
23015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23312,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23466,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
23641,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
23814,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
